,provinsi,daerah,jenis,tahun,peng,Cluster
2755,KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2018,591813.0,Cluster 6
2756,KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2019,636442.0,Cluster 6
2757,KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2020,657370.0,Cluster 6
2758,KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2021,682681.0,Cluster 6
2759,KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2022,679661.0,Cluster 6
2772,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2007,189486.0,Cluster 1
2773,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2008,211659.0,Cluster 1
2774,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2009,244792.0,Cluster 1
2775,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2010,288766.0,Cluster 1
2776,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2011,345249.0,Cluster 1
2777,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2012,342859.0,Cluster 1
2778,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2013,384125.0,Cluster 1
2779,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2014,432453.0,Cluster 1
2780,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2015,440745.0,Cluster 1
2781,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2016,496275.0,Cluster 1
2782,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2017,552468.0,Cluster 1
2783,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2018,558191.0,Cluster 1
2784,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2019,573376.0,Cluster 1
2785,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2020,610435.0,Cluster 1
2786,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2021,638415.0,Cluster 1
2787,KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2022,669702.0,Cluster 1
2788,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2007,126103.0,Cluster 2
2789,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2008,133462.0,Cluster 2
2790,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2009,165189.0,Cluster 2
2791,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2010,191886.0,Cluster 2
2792,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2011,231596.0,Cluster 2
2793,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2012,254096.0,Cluster 2
2794,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2013,248026.0,Cluster 2
2795,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2014,288241.0,Cluster 2
2796,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2015,349861.0,Cluster 2
2797,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2016,406184.0,Cluster 2
2798,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2017,390246.0,Cluster 2
2799,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2018,438096.0,Cluster 2
2800,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2019,457675.0,Cluster 2
2801,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2020,493883.0,Cluster 2
2802,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2021,501261.0,Cluster 2
2803,KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2022,517955.0,Cluster 2
2820,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2007,268979.0,Cluster 3
2821,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2008,269406.0,Cluster 3
2822,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2009,282810.0,Cluster 3
2823,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2010,347424.0,Cluster 3
2824,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2011,411930.0,Cluster 3
2825,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2012,431623.0,Cluster 3
2826,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2013,518805.0,Cluster 3
2827,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2014,489898.0,Cluster 3
2828,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2015,510837.0,Cluster 3
2829,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2016,576703.0,Cluster 3
2830,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2017,687947.0,Cluster 3
2831,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2018,704312.0,Cluster 3
2832,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2019,690914.0,Cluster 3
2833,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2020,749092.0,Cluster 3
2834,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2021,768244.0,Cluster 3
2835,KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2022,788606.0,Cluster 3
2836,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2007,284486.0,Cluster 4
2837,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2008,312730.0,Cluster 4
2838,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2009,339666.0,Cluster 4
2839,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2010,397557.0,Cluster 4
2840,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2011,456277.0,Cluster 4
2841,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2012,532456.0,Cluster 4
2842,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2013,545287.0,Cluster 4
2843,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2014,609233.0,Cluster 4
2844,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2015,670407.0,Cluster 4
2845,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2016,659884.0,Cluster 4
2846,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2017,742319.0,Cluster 4
2847,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2018,786234.0,Cluster 4
2848,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2019,804377.0,Cluster 4
2849,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2020,844200.0,Cluster 4
2850,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2021,876016.0,Cluster 4
2851,KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2022,848192.0,Cluster 4
2868,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2011,373301.0,Cluster 5
2869,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2012,380306.0,Cluster 5
2870,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2013,440803.0,Cluster 5
2871,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2014,456699.0,Cluster 5
2872,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2015,470450.0,Cluster 5
2873,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2016,531127.0,Cluster 5
2874,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2017,612237.0,Cluster 5
2875,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2018,626241.0,Cluster 5
2876,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2019,628902.0,Cluster 5
2877,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2020,675978.0,Cluster 5
2878,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2021,701228.0,Cluster 5
2879,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2022,727960.0,Cluster 5
2880,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2011,326116.0,Cluster 6
2881,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2012,371527.0,Cluster 6
2882,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2013,373123.0,Cluster 6
2883,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2014,423726.0,Cluster 6
2884,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2015,485707.0,Cluster 6
2885,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2016,516120.0,Cluster 6
2886,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2017,545568.0,Cluster 6
2887,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2018,600227.0,Cluster 6
2888,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2019,621460.0,Cluster 6
2889,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2020,659478.0,Cluster 6
2890,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2021,682572.0,Cluster 6
2891,KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2022,679758.0,Cluster 6
2904,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2007,189162.0,Cluster 1
2905,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2008,208312.0,Cluster 1
2906,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2009,223957.0,Cluster 1
2907,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2010,287859.0,Cluster 1
2908,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2011,344627.0,Cluster 1
2909,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2012,369123.0,Cluster 1
2910,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2013,358763.0,Cluster 1
2911,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2014,427166.0,Cluster 1
2912,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2015,496104.0,Cluster 1
2913,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2016,549413.0,Cluster 1
2914,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2017,586914.0,Cluster 1
2915,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2018,624762.0,Cluster 1
2916,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2019,666051.0,Cluster 1
2917,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2020,719141.0,Cluster 1
2918,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2021,679889.0,Cluster 1
2919,KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2022,753173.0,Cluster 1
2920,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2007,176611.0,Cluster 2
2921,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2008,183431.0,Cluster 2
2922,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2009,186531.0,Cluster 2
2923,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2010,222434.0,Cluster 2
2924,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2011,297235.0,Cluster 2
2925,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2012,294535.0,Cluster 2
2926,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2013,352471.0,Cluster 2
2927,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2014,368901.0,Cluster 2
2928,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2015,487665.0,Cluster 2
2929,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2016,506964.0,Cluster 2
2930,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2017,513099.0,Cluster 2
2931,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2018,597805.0,Cluster 2
2932,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2019,642661.0,Cluster 2
2933,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2020,675241.0,Cluster 2
2934,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2021,691251.0,Cluster 2
2935,KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2022,711736.0,Cluster 2
2952,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2007,250671.0,Cluster 3
2953,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2008,281603.0,Cluster 3
2954,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2009,370349.0,Cluster 3
2955,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2010,427256.0,Cluster 3
2956,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2011,442723.0,Cluster 3
2957,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2012,500364.0,Cluster 3
2958,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2013,549820.0,Cluster 3
2959,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2014,570864.0,Cluster 3
2960,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2015,580661.0,Cluster 3
2961,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2016,609280.0,Cluster 3
2962,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2017,702593.0,Cluster 3
2963,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2018,741670.0,Cluster 3
2964,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2019,752592.0,Cluster 3
2965,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2020,824955.0,Cluster 3
2966,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2021,762309.0,Cluster 3
2967,KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2022,840814.0,Cluster 3
2968,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2007,356808.0,Cluster 4
2969,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2008,421310.0,Cluster 4
2970,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2009,494474.0,Cluster 4
2971,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2010,538227.0,Cluster 4
2972,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2011,605591.0,Cluster 4
2973,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2012,623081.0,Cluster 4
2974,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2013,732971.0,Cluster 4
2975,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2014,760951.0,Cluster 4
2976,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2015,736387.0,Cluster 4
2977,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2016,821085.0,Cluster 4
2978,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2017,916652.0,Cluster 4
2979,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2018,986254.0,Cluster 4
2980,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2019,1014134.0,Cluster 4
2981,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2020,1103204.0,Cluster 4
2982,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2021,1115032.0,Cluster 4
2983,KALIMANTAN TIMUR,PERKOTAAN,NONMAKANAN,2022,1107670.0,Cluster 4
3000,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2011,405490.0,Cluster 5
3001,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2012,450614.0,Cluster 5
3002,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2013,477325.0,Cluster 5
3003,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2014,516036.0,Cluster 5
3004,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2015,549351.0,Cluster 5
3005,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2016,587920.0,Cluster 5
3006,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2017,663534.0,Cluster 5
3007,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2018,702905.0,Cluster 5
3008,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2019,724422.0,Cluster 5
3009,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2020,790469.0,Cluster 5
3010,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2021,736465.0,Cluster 5
3011,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,MAKANAN,2022,813447.0,Cluster 5
3012,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2011,488554.0,Cluster 6
3013,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2012,498538.0,Cluster 6
3014,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2013,588592.0,Cluster 6
3015,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2014,611364.0,Cluster 6
3016,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2015,644291.0,Cluster 6
3017,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2016,709006.0,Cluster 6
3018,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2017,780393.0,Cluster 6
3019,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2018,857449.0,Cluster 6
3020,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2019,893217.0,Cluster 6
3021,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2020,963725.0,Cluster 6
3022,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2021,982145.0,Cluster 6
3023,KALIMANTAN TIMUR,PERDESAANPERKOTAAN,NONMAKANAN,2022,984037.0,Cluster 6
3036,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2007,450907.70844414894,Cluster 1
3037,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2008,450907.70844414894,Cluster 1
3038,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2009,450907.70844414894,Cluster 1
3039,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2010,450907.70844414894,Cluster 1
3040,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2011,450907.70844414894,Cluster 1
3041,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2012,450907.70844414894,Cluster 1
3042,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2013,450907.70844414894,Cluster 1
3043,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2014,450907.70844414894,Cluster 1
3044,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2015,478792.0,Cluster 1
3045,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2016,501077.0,Cluster 1
3046,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2017,555546.0,Cluster 1
3047,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2018,633018.0,Cluster 1
3048,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2019,684701.0,Cluster 1
3049,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2020,710231.0,Cluster 1
3050,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2021,684166.0,Cluster 1
3051,KALIMANTAN UTARA,PERDESAAN,MAKANAN,2022,750264.0,Cluster 1
3052,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2007,450907.70844414894,Cluster 2
3053,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2008,450907.70844414894,Cluster 2
3054,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2009,450907.70844414894,Cluster 2
3055,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2010,450907.70844414894,Cluster 2
3056,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2011,450907.70844414894,Cluster 2
3057,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2012,450907.70844414894,Cluster 2
3058,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2013,450907.70844414894,Cluster 2
3059,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2014,450907.70844414894,Cluster 2
3060,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2015,419632.0,Cluster 2
3061,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2016,476942.0,Cluster 2
3062,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2017,455187.0,Cluster 2
3063,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2018,611783.0,Cluster 2
3064,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2019,565355.0,Cluster 2
3065,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2020,607935.0,Cluster 2
3066,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2021,612962.0,Cluster 2
3067,KALIMANTAN UTARA,PERDESAAN,NONMAKANAN,2022,659571.0,Cluster 2
3084,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2007,450907.70844414894,Cluster 3
3085,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2008,450907.70844414894,Cluster 3
3086,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2009,450907.70844414894,Cluster 3
3087,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2010,450907.70844414894,Cluster 3
3088,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2011,450907.70844414894,Cluster 3
3089,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2012,450907.70844414894,Cluster 3
3090,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2013,450907.70844414894,Cluster 3
3091,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2014,450907.70844414894,Cluster 3
3092,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2015,536894.0,Cluster 3
3093,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2016,586024.0,Cluster 3
3094,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2017,750225.0,Cluster 3
3095,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2018,699406.0,Cluster 3
3096,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2019,738912.0,Cluster 3
3097,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2020,765815.0,Cluster 3
3098,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2021,779047.0,Cluster 3
3099,KALIMANTAN UTARA,PERKOTAAN,MAKANAN,2022,762995.0,Cluster 3
3100,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2007,450907.70844414894,Cluster 4
3101,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2008,450907.70844414894,Cluster 4
3102,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2009,450907.70844414894,Cluster 4
3103,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2010,450907.70844414894,Cluster 4
3104,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2011,450907.70844414894,Cluster 4
3105,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2012,450907.70844414894,Cluster 4
3106,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2013,450907.70844414894,Cluster 4
3107,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2014,450907.70844414894,Cluster 4
3108,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2015,623024.0,Cluster 4
3109,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2016,707551.0,Cluster 4
3110,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2017,771073.0,Cluster 4
3111,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2018,837431.0,Cluster 4
3112,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2019,848855.0,Cluster 4
3113,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2020,928045.0,Cluster 4
3114,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2021,934656.0,Cluster 4
3115,KALIMANTAN UTARA,PERKOTAAN,NONMAKANAN,2022,896808.0,Cluster 4
3132,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2011,450907.70844414894,Cluster 5
3133,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2012,450907.70844414894,Cluster 5
3134,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2013,450907.70844414894,Cluster 5
3135,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2014,450907.70844414894,Cluster 5
3136,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2015,511272.0,Cluster 5
3137,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2016,549467.0,Cluster 5
3138,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2017,667279.0,Cluster 5
3139,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2018,671612.0,Cluster 5
3140,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2019,717752.0,Cluster 5
3141,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2020,743893.0,Cluster 5
3142,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2021,742833.0,Cluster 5
3143,KALIMANTAN UTARA,PERDESAANPERKOTAAN,MAKANAN,2022,758431.0,Cluster 5
3144,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2011,450907.70844414894,Cluster 6
3145,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2012,450907.70844414894,Cluster 6
3146,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2013,450907.70844414894,Cluster 6
3147,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2014,450907.70844414894,Cluster 6
3148,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2015,533332.0,Cluster 6
3149,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2016,608307.0,Cluster 6
3150,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2017,636486.0,Cluster 6
3151,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2018,742960.0,Cluster 6
3152,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2019,738194.0,Cluster 6
3153,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2020,801795.0,Cluster 6
3154,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2021,811875.0,Cluster 6
3155,KALIMANTAN UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2022,811754.0,Cluster 6
3168,SULAWESI UTARA,PERDESAAN,MAKANAN,2007,173409.0,Cluster 1
3169,SULAWESI UTARA,PERDESAAN,MAKANAN,2008,180823.0,Cluster 1
3170,SULAWESI UTARA,PERDESAAN,MAKANAN,2009,205324.0,Cluster 1
3171,SULAWESI UTARA,PERDESAAN,MAKANAN,2010,251796.0,Cluster 1
3172,SULAWESI UTARA,PERDESAAN,MAKANAN,2011,288344.0,Cluster 1
3173,SULAWESI UTARA,PERDESAAN,MAKANAN,2012,305395.0,Cluster 1
3174,SULAWESI UTARA,PERDESAAN,MAKANAN,2013,326454.0,Cluster 1
3175,SULAWESI UTARA,PERDESAAN,MAKANAN,2014,362670.0,Cluster 1
